,action_inds,rewards,actions,cumulative_revenue
29192,2,-0.007834007999999996,wait,435.42015953760983
29193,3,-0.11260795700000001,TOU_buy,435.3075515806098
29194,4,0.10550000000000001,TOU_discharge,435.4130515806098
29195,3,-0.11260795700000001,TOU_buy,435.3004436236098
29196,4,0.10550000000000001,TOU_discharge,435.4059436236098
29197,2,-0.007834007999999996,wait,435.3981096156098
29198,3,-0.11260795700000001,TOU_buy,435.2855016586098
29199,4,0.10550000000000001,TOU_discharge,435.3910016586098
29200,3,-0.11260795700000001,TOU_buy,435.2783937016098
29201,4,0.10550000000000001,TOU_discharge,435.3838937016098
29202,2,-0.007834007999999996,wait,435.3760596936098
29203,3,-0.11260795700000001,TOU_buy,435.2634517366098
29204,4,0.108584375,TOU_discharge,435.3720361116098
29205,4,0.108584375,TOU_discharge,435.48062048660984
29206,0,0.02918253088125001,LMP_buy,435.5098030174911
29207,0,0.02843525321250001,LMP_buy,435.5382382707036
29208,4,0.108584375,TOU_discharge,435.6468226457036
29209,4,0.108584375,TOU_discharge,435.7554070207036
29210,0,0.02918253088125001,LMP_buy,435.7845895515849
29211,0,0.02843525321250001,LMP_buy,435.81302480479735
29212,1,-0.049045001925,LMP_sell,435.76397980287237
29213,4,0.108584375,TOU_discharge,435.8725641778724
29214,3,-0.11365830567499999,TOU_buy,435.7589058721974
29215,4,0.108584375,TOU_discharge,435.8674902471974
29216,3,-0.11814197168749999,TOU_buy,435.7493482755099
29217,0,0.02619342020625001,LMP_buy,435.77554169571613
29218,4,0.108584375,TOU_discharge,435.88412607071615
29219,0,0.03067708621875001,LMP_buy,435.9148031569349
29220,4,0.108584375,TOU_discharge,436.02338753193493
29221,4,0.108584375,TOU_discharge,436.13197190693495
29222,3,-0.11365830567499999,TOU_buy,436.01831360125993
29223,4,0.108584375,TOU_discharge,436.12689797625995
29224,3,-0.11365830567499999,TOU_buy,436.01323967058494
29225,4,0.108584375,TOU_discharge,436.12182404558496
29226,3,-0.11365830567499999,TOU_buy,436.00816573990994
29227,4,0.108584375,TOU_discharge,436.11675011490996
29228,4,0.108584375,TOU_discharge,436.22533448991
29229,2,-0.005073930674999997,wait,436.220260559235
29230,2,-0.005073930674999997,wait,436.21518662856
29231,2,-0.005073930674999997,wait,436.210112697885
29232,2,-0.005821208343749997,wait,436.2042914895412
29233,2,-0.005073930674999997,wait,436.1992175588662
29234,2,-0.005073930674999997,wait,436.1941436281912
29235,2,-0.005821208343749997,wait,436.18832241984745
29236,2,-0.005073930674999997,wait,436.18324848917246
29237,2,-0.005073930674999997,wait,436.17817455849746
29238,2,-0.005821208343749997,wait,436.1723533501537
29239,2,-0.005073930674999997,wait,436.1672794194787
29240,2,-0.005073930674999997,wait,436.1622054888037
29241,2,-0.005821208343749997,wait,436.1563842804599
29242,2,-0.005073930674999997,wait,436.1513103497849
